tier,arm,depth,conversation_id,question_index,ability,score,context_chars,context_tokens,n_retrieved,response_chars,prompt_tokens,completion_tokens,reader_model,reader_effort,judge_model,judge_effort,config_id
100k,B csls,100,18,8,knowledge_update,0.0,37195.0,9299.0,100.0,74.0,8938.0,186.0,openai-gpt-56-luna,xhigh,openai-gpt-56-luna,xhigh,fb9f3104ec15
100k,B csls,100,18,9,knowledge_update,1.0,47869.0,11967.0,100.0,82.0,10473.0,186.0,openai-gpt-56-luna,xhigh,openai-gpt-56-luna,xhigh,fb9f3104ec15
100k,B csls,100,18,10,multi_session_reasoning,1.0,48045.0,12011.0,100.0,149.0,11182.0,160.0,openai-gpt-56-luna,xhigh,openai-gpt-56-luna,xhigh,fb9f3104ec15
100k,B csls,100,18,11,multi_session_reasoning,1.0,38900.0,9725.0,100.0,171.0,9373.0,573.0,openai-gpt-56-luna,xhigh,openai-gpt-56-luna,xhigh,fb9f3104ec15
100k,B csls,100,18,12,preference_following,1.0,50907.0,12727.0,100.0,3403.0,11358.0,1245.0,openai-gpt-56-luna,xhigh,openai-gpt-56-luna,xhigh,fb9f3104ec15
100k,B csls,100,18,13,preference_following,1.0,54459.0,13615.0,100.0,3389.0,12284.0,1262.0,openai-gpt-56-luna,xhigh,openai-gpt-56-luna,xhigh,fb9f3104ec15
100k,B csls,100,18,14,summarization,0.6,55458.0,13865.0,100.0,2113.0,12171.0,1991.0,openai-gpt-56-luna,xhigh,openai-gpt-56-luna,xhigh,fb9f3104ec15
100k,B csls,100,18,15,summarization,0.5,40112.0,10028.0,100.0,2294.0,9443.0,2050.0,openai-gpt-56-luna,xhigh,openai-gpt-56-luna,xhigh,fb9f3104ec15
100k,B csls,100,18,16,temporal_reasoning,1.0,46637.0,11659.0,100.0,113.0,11122.0,112.0,openai-gpt-56-luna,xhigh,openai-gpt-56-luna,xhigh,fb9f3104ec15
100k,B csls,100,18,17,temporal_reasoning,1.0,37965.0,9491.0,100.0,139.0,9090.0,235.0,openai-gpt-56-luna,xhigh,openai-gpt-56-luna,xhigh,fb9f3104ec15
100k,B csls,100,19,0,abstention,0.0,50952.0,12738.0,100.0,974.0,11623.0,742.0,openai-gpt-56-luna,xhigh,openai-gpt-56-luna,xhigh,fb9f3104ec15
100k,B csls,100,19,1,abstention,1.0,58449.0,14612.0,100.0,56.0,12882.0,199.0,openai-gpt-56-luna,xhigh,openai-gpt-56-luna,xhigh,fb9f3104ec15
100k,B csls,100,19,2,contradiction_resolution,1.0,55395.0,13849.0,100.0,562.0,12093.0,562.0,openai-gpt-56-luna,xhigh,openai-gpt-56-luna,xhigh,fb9f3104ec15
100k,B csls,100,19,3,contradiction_resolution,0.75,43138.0,10785.0,100.0,429.0,9681.0,1133.0,openai-gpt-56-luna,xhigh,openai-gpt-56-luna,xhigh,fb9f3104ec15
100k,B csls,100,19,4,information_extraction,1.0,33983.0,8496.0,100.0,73.0,8282.0,74.0,openai-gpt-56-luna,xhigh,openai-gpt-56-luna,xhigh,fb9f3104ec15
100k,B csls,100,19,5,information_extraction,1.0,53101.0,13275.0,100.0,111.0,11610.0,210.0,openai-gpt-56-luna,xhigh,openai-gpt-56-luna,xhigh,fb9f3104ec15
100k,B csls,100,19,6,instruction_following,1.0,50373.0,12593.0,100.0,4381.0,11233.0,3474.0,openai-gpt-56-luna,xhigh,openai-gpt-56-luna,xhigh,fb9f3104ec15
100k,B csls,100,19,7,instruction_following,0.0,51863.0,12966.0,100.0,1943.0,11372.0,895.0,openai-gpt-56-luna,xhigh,openai-gpt-56-luna,xhigh,fb9f3104ec15
100k,B csls,100,19,8,knowledge_update,1.0,56368.0,14092.0,100.0,496.0,12198.0,345.0,openai-gpt-56-luna,xhigh,openai-gpt-56-luna,xhigh,fb9f3104ec15
100k,B csls,100,19,9,knowledge_update,1.0,54649.0,13662.0,100.0,85.0,12212.0,543.0,openai-gpt-56-luna,xhigh,openai-gpt-56-luna,xhigh,fb9f3104ec15
100k,B csls,100,19,10,multi_session_reasoning,1.0,41325.0,10331.0,100.0,98.0,9687.0,136.0,openai-gpt-56-luna,xhigh,openai-gpt-56-luna,xhigh,fb9f3104ec15
100k,B csls,100,19,11,multi_session_reasoning,0.4286,52725.0,13181.0,100.0,882.0,11723.0,1786.0,openai-gpt-56-luna,xhigh,openai-gpt-56-luna,xhigh,fb9f3104ec15
100k,B csls,100,19,12,preference_following,1.0,50073.0,12518.0,100.0,3879.0,11261.0,1847.0,openai-gpt-56-luna,xhigh,openai-gpt-56-luna,xhigh,fb9f3104ec15
100k,B csls,100,19,13,preference_following,1.0,47528.0,11882.0,100.0,2842.0,10464.0,1037.0,openai-gpt-56-luna,xhigh,openai-gpt-56-luna,xhigh,fb9f3104ec15
100k,B csls,100,19,14,summarization,0.75,59654.0,14914.0,100.0,17941.0,12844.0,12396.0,openai-gpt-56-luna,xhigh,openai-gpt-56-luna,xhigh,fb9f3104ec15
100k,B csls,100,19,15,summarization,0.375,54131.0,13533.0,100.0,8523.0,11691.0,7396.0,openai-gpt-56-luna,xhigh,openai-gpt-56-luna,xhigh,fb9f3104ec15
100k,B csls,100,19,16,temporal_reasoning,1.0,53610.0,13403.0,100.0,123.0,11756.0,167.0,openai-gpt-56-luna,xhigh,openai-gpt-56-luna,xhigh,fb9f3104ec15
100k,B csls,100,19,17,temporal_reasoning,1.0,48732.0,12183.0,100.0,217.0,10841.0,1606.0,openai-gpt-56-luna,xhigh,openai-gpt-56-luna,xhigh,fb9f3104ec15
100k,B csls,100,2,0,abstention,1.0,38473.0,9618.0,100.0,56.0,9341.0,243.0,openai-gpt-56-luna,xhigh,openai-gpt-56-luna,xhigh,fb9f3104ec15
100k,B csls,100,2,1,abstention,1.0,41214.0,10304.0,100.0,56.0,9678.0,310.0,openai-gpt-56-luna,xhigh,openai-gpt-56-luna,xhigh,fb9f3104ec15
100k,B csls,100,2,2,contradiction_resolution,0.5,43896.0,10974.0,100.0,160.0,10354.0,218.0,openai-gpt-56-luna,xhigh,openai-gpt-56-luna,xhigh,fb9f3104ec15
100k,B csls,100,2,3,contradiction_resolution,0.5,44368.0,11092.0,100.0,339.0,10204.0,296.0,openai-gpt-56-luna,xhigh,openai-gpt-56-luna,xhigh,fb9f3104ec15
100k,B csls,100,2,4,information_extraction,1.0,45726.0,11432.0,100.0,188.0,10661.0,167.0,openai-gpt-56-luna,xhigh,openai-gpt-56-luna,xhigh,fb9f3104ec15
100k,B csls,100,2,5,information_extraction,0.8333,47409.0,11852.0,100.0,1180.0,10892.0,1277.0,openai-gpt-56-luna,xhigh,openai-gpt-56-luna,xhigh,fb9f3104ec15
100k,B csls,100,2,6,instruction_following,1.0,46036.0,11509.0,100.0,1450.0,10562.0,830.0,openai-gpt-56-luna,xhigh,openai-gpt-56-luna,xhigh,fb9f3104ec15
100k,B csls,100,2,7,instruction_following,1.0,54064.0,13516.0,100.0,4424.0,12076.0,2542.0,openai-gpt-56-luna,xhigh,openai-gpt-56-luna,xhigh,fb9f3104ec15
100k,B csls,100,2,8,knowledge_update,1.0,44233.0,11058.0,100.0,117.0,10280.0,311.0,openai-gpt-56-luna,xhigh,openai-gpt-56-luna,xhigh,fb9f3104ec15
100k,B csls,100,2,9,knowledge_update,1.0,45764.0,11441.0,100.0,297.0,10527.0,504.0,openai-gpt-56-luna,xhigh,openai-gpt-56-luna,xhigh,fb9f3104ec15
100k,B csls,100,2,10,multi_session_reasoning,0.0,41015.0,10254.0,100.0,1696.0,9520.0,6254.0,openai-gpt-56-luna,xhigh,openai-gpt-56-luna,xhigh,fb9f3104ec15
100k,B csls,100,2,11,multi_session_reasoning,1.0,44661.0,11165.0,100.0,194.0,10200.0,569.0,openai-gpt-56-luna,xhigh,openai-gpt-56-luna,xhigh,fb9f3104ec15
100k,B csls,100,2,12,preference_following,1.0,49889.0,12472.0,100.0,6123.0,11348.0,7164.0,openai-gpt-56-luna,xhigh,openai-gpt-56-luna,xhigh,fb9f3104ec15
100k,B csls,100,2,13,preference_following,1.0,45766.0,11442.0,100.0,3503.0,10676.0,1946.0,openai-gpt-56-luna,xhigh,openai-gpt-56-luna,xhigh,fb9f3104ec15
100k,B csls,100,2,14,summarization,0.9167,48000.0,12000.0,100.0,16514.0,11064.0,7059.0,openai-gpt-56-luna,xhigh,openai-gpt-56-luna,xhigh,fb9f3104ec15
100k,B csls,100,2,15,summarization,0.625,46609.0,11652.0,100.0,3529.0,10528.0,2264.0,openai-gpt-56-luna,xhigh,openai-gpt-56-luna,xhigh,fb9f3104ec15
100k,B csls,100,2,16,temporal_reasoning,1.0,40082.0,10021.0,100.0,133.0,9539.0,97.0,openai-gpt-56-luna,xhigh,openai-gpt-56-luna,xhigh,fb9f3104ec15
100k,B csls,100,2,17,temporal_reasoning,0.25,43369.0,10842.0,100.0,204.0,10235.0,356.0,openai-gpt-56-luna,xhigh,openai-gpt-56-luna,xhigh,fb9f3104ec15
100k,B csls,100,20,0,abstention,0.0,51320.0,12830.0,100.0,1000.0,11704.0,722.0,openai-gpt-56-luna,xhigh,openai-gpt-56-luna,xhigh,fb9f3104ec15
100k,B csls,100,20,1,abstention,0.0,48859.0,12215.0,100.0,1236.0,11706.0,762.0,openai-gpt-56-luna,xhigh,openai-gpt-56-luna,xhigh,fb9f3104ec15
100k,B csls,100,20,2,contradiction_resolution,0.875,46057.0,11514.0,100.0,405.0,10410.0,597.0,openai-gpt-56-luna,xhigh,openai-gpt-56-luna,xhigh,fb9f3104ec15
100k,B csls,100,20,3,contradiction_resolution,1.0,48764.0,12191.0,100.0,549.0,10897.0,509.0,openai-gpt-56-luna,xhigh,openai-gpt-56-luna,xhigh,fb9f3104ec15
100k,B csls,100,20,4,information_extraction,1.0,32445.0,8111.0,100.0,110.0,7927.0,26.0,openai-gpt-56-luna,xhigh,openai-gpt-56-luna,xhigh,fb9f3104ec15
100k,B csls,100,20,5,information_extraction,1.0,56027.0,14007.0,100.0,2585.0,12302.0,989.0,openai-gpt-56-luna,xhigh,openai-gpt-56-luna,xhigh,fb9f3104ec15
100k,B csls,100,20,6,instruction_following,1.0,56124.0,14031.0,100.0,4583.0,12315.0,1944.0,openai-gpt-56-luna,xhigh,openai-gpt-56-luna,xhigh,fb9f3104ec15
100k,B csls,100,20,7,instruction_following,1.0,57072.0,14268.0,100.0,73.0,12885.0,217.0,openai-gpt-56-luna,xhigh,openai-gpt-56-luna,xhigh,fb9f3104ec15
100k,B csls,100,20,8,knowledge_update,1.0,58829.0,14707.0,100.0,277.0,13199.0,579.0,openai-gpt-56-luna,xhigh,openai-gpt-56-luna,xhigh,fb9f3104ec15
100k,B csls,100,20,9,knowledge_update,1.0,64579.0,16145.0,100.0,553.0,14395.0,674.0,openai-gpt-56-luna,xhigh,openai-gpt-56-luna,xhigh,fb9f3104ec15
100k,B csls,100,20,10,multi_session_reasoning,0.5,54029.0,13507.0,100.0,429.0,12268.0,2186.0,openai-gpt-56-luna,xhigh,openai-gpt-56-luna,xhigh,fb9f3104ec15
100k,B csls,100,20,11,multi_session_reasoning,0.875,61239.0,15310.0,100.0,9391.0,13800.0,6513.0,openai-gpt-56-luna,xhigh,openai-gpt-56-luna,xhigh,fb9f3104ec15
100k,B csls,100,20,12,preference_following,0.75,52767.0,13192.0,100.0,4438.0,11637.0,3337.0,openai-gpt-56-luna,xhigh,openai-gpt-56-luna,xhigh,fb9f3104ec15
100k,B csls,100,20,13,preference_following,1.0,60318.0,15080.0,100.0,7030.0,12963.0,2350.0,openai-gpt-56-luna,xhigh,openai-gpt-56-luna,xhigh,fb9f3104ec15
100k,B csls,100,20,14,summarization,0.25,51808.0,12952.0,100.0,2764.0,11721.0,3143.0,openai-gpt-56-luna,xhigh,openai-gpt-56-luna,xhigh,fb9f3104ec15
100k,B csls,100,20,15,summarization,0.8,56432.0,14108.0,100.0,4941.0,13115.0,6748.0,openai-gpt-56-luna,xhigh,openai-gpt-56-luna,xhigh,fb9f3104ec15
100k,B csls,100,20,16,temporal_reasoning,0.25,53211.0,13303.0,100.0,211.0,12004.0,469.0,openai-gpt-56-luna,xhigh,openai-gpt-56-luna,xhigh,fb9f3104ec15
100k,B csls,100,20,17,temporal_reasoning,0.0,53620.0,13405.0,100.0,160.0,11919.0,565.0,openai-gpt-56-luna,xhigh,openai-gpt-56-luna,xhigh,fb9f3104ec15
100k,B csls,100,3,0,abstention,0.0,41678.0,10420.0,100.0,614.0,9911.0,646.0,openai-gpt-56-luna,xhigh,openai-gpt-56-luna,xhigh,fb9f3104ec15
100k,B csls,100,3,1,abstention,0.0,53148.0,13287.0,100.0,1059.0,11847.0,617.0,openai-gpt-56-luna,xhigh,openai-gpt-56-luna,xhigh,fb9f3104ec15
100k,B csls,100,3,2,contradiction_resolution,0.625,43741.0,10935.0,100.0,522.0,10505.0,539.0,openai-gpt-56-luna,xhigh,openai-gpt-56-luna,xhigh,fb9f3104ec15
100k,B csls,100,3,3,contradiction_resolution,0.75,46247.0,11562.0,100.0,406.0,10769.0,348.0,openai-gpt-56-luna,xhigh,openai-gpt-56-luna,xhigh,fb9f3104ec15
100k,B csls,100,3,4,information_extraction,1.0,39143.0,9786.0,100.0,100.0,9424.0,29.0,openai-gpt-56-luna,xhigh,openai-gpt-56-luna,xhigh,fb9f3104ec15
100k,B csls,100,3,5,information_extraction,1.0,48389.0,12097.0,100.0,856.0,11270.0,712.0,openai-gpt-56-luna,xhigh,openai-gpt-56-luna,xhigh,fb9f3104ec15
100k,B csls,100,3,6,instruction_following,1.0,49614.0,12404.0,100.0,5011.0,11576.0,2244.0,openai-gpt-56-luna,xhigh,openai-gpt-56-luna,xhigh,fb9f3104ec15
100k,B csls,100,3,7,instruction_following,1.0,52829.0,13207.0,100.0,2192.0,12169.0,821.0,openai-gpt-56-luna,xhigh,openai-gpt-56-luna,xhigh,fb9f3104ec15
100k,B csls,100,3,8,knowledge_update,1.0,53284.0,13321.0,100.0,117.0,12117.0,214.0,openai-gpt-56-luna,xhigh,openai-gpt-56-luna,xhigh,fb9f3104ec15
100k,B csls,100,3,9,knowledge_update,1.0,40541.0,10135.0,100.0,75.0,9817.0,166.0,openai-gpt-56-luna,xhigh,openai-gpt-56-luna,xhigh,fb9f3104ec15
100k,B csls,100,3,10,multi_session_reasoning,1.0,37683.0,9421.0,100.0,73.0,9176.0,96.0,openai-gpt-56-luna,xhigh,openai-gpt-56-luna,xhigh,fb9f3104ec15
100k,B csls,100,3,11,multi_session_reasoning,0.75,43512.0,10878.0,100.0,6855.0,10048.0,6822.0,openai-gpt-56-luna,xhigh,openai-gpt-56-luna,xhigh,fb9f3104ec15
100k,B csls,100,3,12,preference_following,0.5,48935.0,12234.0,100.0,20412.0,11523.0,12230.0,openai-gpt-56-luna,xhigh,openai-gpt-56-luna,xhigh,fb9f3104ec15
100k,B csls,100,3,13,preference_following,1.0,46300.0,11575.0,100.0,9092.0,10778.0,11492.0,openai-gpt-56-luna,xhigh,openai-gpt-56-luna,xhigh,fb9f3104ec15
100k,B csls,100,3,14,summarization,0.75,40205.0,10051.0,100.0,13242.0,9593.0,6726.0,openai-gpt-56-luna,xhigh,openai-gpt-56-luna,xhigh,fb9f3104ec15
100k,B csls,100,3,15,summarization,0.4,42025.0,10506.0,100.0,10779.0,9839.0,4341.0,openai-gpt-56-luna,xhigh,openai-gpt-56-luna,xhigh,fb9f3104ec15
100k,B csls,100,3,16,temporal_reasoning,0.75,41692.0,10423.0,100.0,151.0,9678.0,139.0,openai-gpt-56-luna,xhigh,openai-gpt-56-luna,xhigh,fb9f3104ec15
100k,B csls,100,3,17,temporal_reasoning,1.0,40040.0,10010.0,100.0,146.0,9471.0,312.0,openai-gpt-56-luna,xhigh,openai-gpt-56-luna,xhigh,fb9f3104ec15
100k,B csls,100,4,0,abstention,0.0,53007.0,13252.0,100.0,1378.0,13296.0,850.0,openai-gpt-56-luna,xhigh,openai-gpt-56-luna,xhigh,fb9f3104ec15
100k,B csls,100,4,1,abstention,0.0,54188.0,13547.0,100.0,1225.0,13886.0,850.0,openai-gpt-56-luna,xhigh,openai-gpt-56-luna,xhigh,fb9f3104ec15
100k,B csls,100,4,2,contradiction_resolution,0.875,44869.0,11217.0,100.0,791.0,11309.0,442.0,openai-gpt-56-luna,xhigh,openai-gpt-56-luna,xhigh,fb9f3104ec15
100k,B csls,100,4,3,contradiction_resolution,0.75,52337.0,13084.0,100.0,1220.0,13457.0,1401.0,openai-gpt-56-luna,xhigh,openai-gpt-56-luna,xhigh,fb9f3104ec15
100k,B csls,100,4,4,information_extraction,1.0,53628.0,13407.0,100.0,1043.0,13717.0,809.0,openai-gpt-56-luna,xhigh,openai-gpt-56-luna,xhigh,fb9f3104ec15
100k,B csls,100,4,5,information_extraction,1.0,48919.0,12230.0,100.0,391.0,12669.0,639.0,openai-gpt-56-luna,xhigh,openai-gpt-56-luna,xhigh,fb9f3104ec15
100k,B csls,100,4,6,instruction_following,1.0,50621.0,12655.0,100.0,2014.0,13961.0,7376.0,openai-gpt-56-luna,xhigh,openai-gpt-56-luna,xhigh,fb9f3104ec15
100k,B csls,100,4,7,instruction_following,1.0,57213.0,14303.0,100.0,4327.0,14707.0,9207.0,openai-gpt-56-luna,xhigh,openai-gpt-56-luna,xhigh,fb9f3104ec15
100k,B csls,100,4,8,knowledge_update,1.0,50340.0,12585.0,100.0,76.0,13186.0,131.0,openai-gpt-56-luna,xhigh,openai-gpt-56-luna,xhigh,fb9f3104ec15
100k,B csls,100,4,9,knowledge_update,1.0,46818.0,11705.0,100.0,208.0,11578.0,326.0,openai-gpt-56-luna,xhigh,openai-gpt-56-luna,xhigh,fb9f3104ec15
100k,B csls,100,4,10,multi_session_reasoning,1.0,43876.0,10969.0,100.0,316.0,11187.0,1037.0,openai-gpt-56-luna,xhigh,openai-gpt-56-luna,xhigh,fb9f3104ec15
100k,B csls,100,4,11,multi_session_reasoning,1.0,51160.0,12790.0,100.0,328.0,13178.0,450.0,openai-gpt-56-luna,xhigh,openai-gpt-56-luna,xhigh,fb9f3104ec15
100k,B csls,100,4,12,preference_following,1.0,48797.0,12199.0,100.0,2122.0,13241.0,3957.0,openai-gpt-56-luna,xhigh,openai-gpt-56-luna,xhigh,fb9f3104ec15
100k,B csls,100,4,13,preference_following,1.0,48636.0,12159.0,100.0,2878.0,12656.0,1364.0,openai-gpt-56-luna,xhigh,openai-gpt-56-luna,xhigh,fb9f3104ec15
100k,B csls,100,4,14,summarization,1.0,52670.0,13168.0,100.0,9901.0,13713.0,15822.0,openai-gpt-56-luna,xhigh,openai-gpt-56-luna,xhigh,fb9f3104ec15
100k,B csls,100,4,15,summarization,0.6,47251.0,11813.0,100.0,7051.0,11848.0,3057.0,openai-gpt-56-luna,xhigh,openai-gpt-56-luna,xhigh,fb9f3104ec15
100k,B csls,100,4,16,temporal_reasoning,1.0,46612.0,11653.0,100.0,265.0,11930.0,236.0,openai-gpt-56-luna,xhigh,openai-gpt-56-luna,xhigh,fb9f3104ec15
100k,B csls,100,4,17,temporal_reasoning,1.0,51196.0,12799.0,100.0,145.0,13489.0,234.0,openai-gpt-56-luna,xhigh,openai-gpt-56-luna,xhigh,fb9f3104ec15
100k,B csls,100,5,0,abstention,0.0,49286.0,12322.0,100.0,169.0,12475.0,318.0,openai-gpt-56-luna,xhigh,openai-gpt-56-luna,xhigh,fb9f3104ec15
100k,B csls,100,5,1,abstention,0.0,45080.0,11270.0,100.0,1142.0,11678.0,1254.0,openai-gpt-56-luna,xhigh,openai-gpt-56-luna,xhigh,fb9f3104ec15
100k,B csls,100,5,2,contradiction_resolution,1.0,46712.0,11678.0,100.0,419.0,11958.0,1147.0,openai-gpt-56-luna,xhigh,openai-gpt-56-luna,xhigh,fb9f3104ec15
100k,B csls,100,5,3,contradiction_resolution,1.0,46493.0,11623.0,100.0,879.0,11882.0,568.0,openai-gpt-56-luna,xhigh,openai-gpt-56-luna,xhigh,fb9f3104ec15
100k,B csls,100,5,4,information_extraction,1.0,42765.0,10691.0,100.0,57.0,11343.0,17.0,openai-gpt-56-luna,xhigh,openai-gpt-56-luna,xhigh,fb9f3104ec15
100k,B csls,100,5,5,information_extraction,1.0,48285.0,12071.0,100.0,133.0,12686.0,202.0,openai-gpt-56-luna,xhigh,openai-gpt-56-luna,xhigh,fb9f3104ec15
100k,B csls,100,5,6,instruction_following,1.0,52556.0,13139.0,100.0,291.0,14055.0,209.0,openai-gpt-56-luna,xhigh,openai-gpt-56-luna,xhigh,fb9f3104ec15
100k,B csls,100,5,7,instruction_following,0.0,51307.0,12827.0,100.0,854.0,13747.0,770.0,openai-gpt-56-luna,xhigh,openai-gpt-56-luna,xhigh,fb9f3104ec15
100k,B csls,100,5,8,knowledge_update,1.0,47254.0,11814.0,100.0,129.0,11832.0,547.0,openai-gpt-56-luna,xhigh,openai-gpt-56-luna,xhigh,fb9f3104ec15
100k,B csls,100,5,9,knowledge_update,1.0,45701.0,11425.0,100.0,103.0,11433.0,247.0,openai-gpt-56-luna,xhigh,openai-gpt-56-luna,xhigh,fb9f3104ec15
100k,B csls,100,5,10,multi_session_reasoning,0.0,49144.0,12286.0,100.0,461.0,12993.0,4809.0,openai-gpt-56-luna,xhigh,openai-gpt-56-luna,xhigh,fb9f3104ec15
100k,B csls,100,5,11,multi_session_reasoning,0.0,49648.0,12412.0,100.0,625.0,12905.0,7278.0,openai-gpt-56-luna,xhigh,openai-gpt-56-luna,xhigh,fb9f3104ec15
100k,B csls,100,5,12,preference_following,1.0,51843.0,12961.0,100.0,673.0,13942.0,344.0,openai-gpt-56-luna,xhigh,openai-gpt-56-luna,xhigh,fb9f3104ec15
100k,B csls,100,5,13,preference_following,1.0,53433.0,13358.0,100.0,766.0,13957.0,439.0,openai-gpt-56-luna,xhigh,openai-gpt-56-luna,xhigh,fb9f3104ec15
100k,B csls,100,5,14,summarization,0.8,48685.0,12171.0,100.0,7885.0,12321.0,3501.0,openai-gpt-56-luna,xhigh,openai-gpt-56-luna,xhigh,fb9f3104ec15
100k,B csls,100,5,15,summarization,0.8,48611.0,12153.0,100.0,7170.0,12072.0,3676.0,openai-gpt-56-luna,xhigh,openai-gpt-56-luna,xhigh,fb9f3104ec15
100k,B csls,100,5,16,temporal_reasoning,1.0,40688.0,10172.0,100.0,126.0,10450.0,160.0,openai-gpt-56-luna,xhigh,openai-gpt-56-luna,xhigh,fb9f3104ec15
100k,B csls,100,5,17,temporal_reasoning,0.0,47643.0,11911.0,100.0,56.0,11983.0,623.0,openai-gpt-56-luna,xhigh,openai-gpt-56-luna,xhigh,fb9f3104ec15
100k,B csls,100,6,0,abstention,1.0,38463.0,9616.0,100.0,56.0,8881.0,290.0,openai-gpt-56-luna,xhigh,openai-gpt-56-luna,xhigh,fb9f3104ec15
100k,B csls,100,6,1,abstention,1.0,63762.0,15941.0,100.0,56.0,13138.0,110.0,openai-gpt-56-luna,xhigh,openai-gpt-56-luna,xhigh,fb9f3104ec15
100k,B csls,100,6,2,contradiction_resolution,1.0,52118.0,13030.0,100.0,376.0,11148.0,614.0,openai-gpt-56-luna,xhigh,openai-gpt-56-luna,xhigh,fb9f3104ec15
100k,B csls,100,6,3,contradiction_resolution,1.0,57017.0,14254.0,100.0,757.0,11986.0,1190.0,openai-gpt-56-luna,xhigh,openai-gpt-56-luna,xhigh,fb9f3104ec15
100k,B csls,100,6,4,information_extraction,1.0,35719.0,8930.0,100.0,55.0,8455.0,83.0,openai-gpt-56-luna,xhigh,openai-gpt-56-luna,xhigh,fb9f3104ec15
100k,B csls,100,6,5,information_extraction,0.8333,55569.0,13892.0,100.0,1046.0,11873.0,657.0,openai-gpt-56-luna,xhigh,openai-gpt-56-luna,xhigh,fb9f3104ec15
100k,B csls,100,6,6,instruction_following,1.0,45303.0,11326.0,100.0,2128.0,10077.0,961.0,openai-gpt-56-luna,xhigh,openai-gpt-56-luna,xhigh,fb9f3104ec15
100k,B csls,100,6,7,instruction_following,1.0,42868.0,10717.0,100.0,5692.0,9552.0,4219.0,openai-gpt-56-luna,xhigh,openai-gpt-56-luna,xhigh,fb9f3104ec15
100k,B csls,100,6,8,knowledge_update,1.0,48534.0,12134.0,100.0,91.0,10482.0,194.0,openai-gpt-56-luna,xhigh,openai-gpt-56-luna,xhigh,fb9f3104ec15
100k,B csls,100,6,9,knowledge_update,0.5,45843.0,11461.0,100.0,206.0,9904.0,269.0,openai-gpt-56-luna,xhigh,openai-gpt-56-luna,xhigh,fb9f3104ec15
100k,B csls,100,6,10,multi_session_reasoning,0.7,48543.0,12136.0,100.0,615.0,10573.0,641.0,openai-gpt-56-luna,xhigh,openai-gpt-56-luna,xhigh,fb9f3104ec15
100k,B csls,100,6,11,multi_session_reasoning,1.0,50222.0,12556.0,100.0,8451.0,10839.0,10478.0,openai-gpt-56-luna,xhigh,openai-gpt-56-luna,xhigh,fb9f3104ec15
100k,B csls,100,6,12,preference_following,1.0,45345.0,11336.0,100.0,3426.0,9893.0,1707.0,openai-gpt-56-luna,xhigh,openai-gpt-56-luna,xhigh,fb9f3104ec15
100k,B csls,100,6,13,preference_following,1.0,47252.0,11813.0,100.0,4437.0,10461.0,2961.0,openai-gpt-56-luna,xhigh,openai-gpt-56-luna,xhigh,fb9f3104ec15
100k,B csls,100,6,14,summarization,0.6,55824.0,13956.0,100.0,7649.0,11847.0,3611.0,openai-gpt-56-luna,xhigh,openai-gpt-56-luna,xhigh,fb9f3104ec15
100k,B csls,100,6,15,summarization,0.625,51412.0,12853.0,100.0,7268.0,11102.0,4289.0,openai-gpt-56-luna,xhigh,openai-gpt-56-luna,xhigh,fb9f3104ec15
100k,B csls,100,6,16,temporal_reasoning,1.0,47578.0,11895.0,100.0,171.0,10463.0,240.0,openai-gpt-56-luna,xhigh,openai-gpt-56-luna,xhigh,fb9f3104ec15
100k,B csls,100,6,17,temporal_reasoning,1.0,34392.0,8598.0,100.0,162.0,8203.0,215.0,openai-gpt-56-luna,xhigh,openai-gpt-56-luna,xhigh,fb9f3104ec15
100k,B csls,100,7,0,abstention,0.0,48182.0,12046.0,100.0,836.0,11012.0,689.0,openai-gpt-56-luna,xhigh,openai-gpt-56-luna,xhigh,fb9f3104ec15
100k,B csls,100,7,1,abstention,0.0,46976.0,11744.0,100.0,1428.0,11038.0,810.0,openai-gpt-56-luna,xhigh,openai-gpt-56-luna,xhigh,fb9f3104ec15
100k,B csls,100,7,2,contradiction_resolution,1.0,43845.0,10961.0,100.0,960.0,10121.0,677.0,openai-gpt-56-luna,xhigh,openai-gpt-56-luna,xhigh,fb9f3104ec15
100k,B csls,100,7,3,contradiction_resolution,1.0,39143.0,9786.0,100.0,720.0,9645.0,2248.0,openai-gpt-56-luna,xhigh,openai-gpt-56-luna,xhigh,fb9f3104ec15
100k,B csls,100,7,4,information_extraction,1.0,43039.0,10760.0,100.0,112.0,10186.0,140.0,openai-gpt-56-luna,xhigh,openai-gpt-56-luna,xhigh,fb9f3104ec15
100k,B csls,100,7,5,information_extraction,1.0,52081.0,13020.0,100.0,839.0,12077.0,689.0,openai-gpt-56-luna,xhigh,openai-gpt-56-luna,xhigh,fb9f3104ec15
100k,B csls,100,7,6,instruction_following,1.0,41338.0,10335.0,100.0,1945.0,9489.0,1552.0,openai-gpt-56-luna,xhigh,openai-gpt-56-luna,xhigh,fb9f3104ec15
100k,B csls,100,7,7,instruction_following,1.0,47055.0,11764.0,100.0,4045.0,10901.0,1825.0,openai-gpt-56-luna,xhigh,openai-gpt-56-luna,xhigh,fb9f3104ec15
100k,B csls,100,7,8,knowledge_update,1.0,44095.0,11024.0,100.0,39.0,10134.0,132.0,openai-gpt-56-luna,xhigh,openai-gpt-56-luna,xhigh,fb9f3104ec15
