tier,arm,depth,conversation_id,question_index,ability,score,context_chars,context_tokens,n_retrieved,response_chars,prompt_tokens,completion_tokens,reader_model,reader_effort,judge_model,judge_effort,config_id
1m,B csls,100,16,16,temporal_reasoning,0.25,45914.0,11479.0,100.0,132.0,10686.0,497.0,openai-gpt-56-luna,xhigh,openai-gpt-56-luna,xhigh,d3fdf8fcb8e7
1m,B csls,100,16,17,temporal_reasoning,1.0,48526.0,12132.0,100.0,138.0,11578.0,138.0,openai-gpt-56-luna,xhigh,openai-gpt-56-luna,xhigh,d3fdf8fcb8e7
1m,B csls,100,17,0,abstention,0.75,55775.0,13944.0,100.0,56.0,12667.0,144.0,openai-gpt-56-luna,xhigh,openai-gpt-56-luna,xhigh,d3fdf8fcb8e7
1m,B csls,100,17,1,abstention,0.0,40835.0,10209.0,100.0,2084.0,9342.0,1476.0,openai-gpt-56-luna,xhigh,openai-gpt-56-luna,xhigh,d3fdf8fcb8e7
1m,B csls,100,17,2,contradiction_resolution,1.0,29950.0,7488.0,100.0,231.0,7170.0,234.0,openai-gpt-56-luna,xhigh,openai-gpt-56-luna,xhigh,d3fdf8fcb8e7
1m,B csls,100,17,3,contradiction_resolution,0.5,64788.0,16197.0,100.0,315.0,14285.0,417.0,openai-gpt-56-luna,xhigh,openai-gpt-56-luna,xhigh,d3fdf8fcb8e7
1m,B csls,100,17,4,information_extraction,0.0,0.0,0.0,0.0,56.0,214.0,14.0,openai-gpt-56-luna,xhigh,openai-gpt-56-luna,xhigh,d3fdf8fcb8e7
1m,B csls,100,17,5,information_extraction,1.0,29597.0,7399.0,100.0,63.0,7435.0,24.0,openai-gpt-56-luna,xhigh,openai-gpt-56-luna,xhigh,d3fdf8fcb8e7
1m,B csls,100,17,6,instruction_following,1.0,42240.0,10560.0,100.0,797.0,9558.0,707.0,openai-gpt-56-luna,xhigh,openai-gpt-56-luna,xhigh,d3fdf8fcb8e7
1m,B csls,100,17,7,instruction_following,0.8333,31419.0,7855.0,100.0,3704.0,7659.0,2311.0,openai-gpt-56-luna,xhigh,openai-gpt-56-luna,xhigh,d3fdf8fcb8e7
1m,B csls,100,17,8,knowledge_update,1.0,41460.0,10365.0,100.0,77.0,9040.0,117.0,openai-gpt-56-luna,xhigh,openai-gpt-56-luna,xhigh,d3fdf8fcb8e7
1m,B csls,100,17,9,knowledge_update,1.0,37603.0,9401.0,100.0,119.0,8829.0,161.0,openai-gpt-56-luna,xhigh,openai-gpt-56-luna,xhigh,d3fdf8fcb8e7
1m,B csls,100,17,10,multi_session_reasoning,1.0,35280.0,8820.0,100.0,205.0,8573.0,193.0,openai-gpt-56-luna,xhigh,openai-gpt-56-luna,xhigh,d3fdf8fcb8e7
1m,B csls,100,17,11,multi_session_reasoning,0.8,48989.0,12247.0,100.0,1930.0,11025.0,1369.0,openai-gpt-56-luna,xhigh,openai-gpt-56-luna,xhigh,d3fdf8fcb8e7
1m,B csls,100,17,12,preference_following,1.0,45836.0,11459.0,100.0,1534.0,10736.0,844.0,openai-gpt-56-luna,xhigh,openai-gpt-56-luna,xhigh,d3fdf8fcb8e7
1m,B csls,100,17,13,preference_following,1.0,70975.0,17744.0,100.0,1935.0,15561.0,950.0,openai-gpt-56-luna,xhigh,openai-gpt-56-luna,xhigh,d3fdf8fcb8e7
1m,B csls,100,17,14,summarization,0.75,39965.0,9991.0,100.0,4864.0,9196.0,2480.0,openai-gpt-56-luna,xhigh,openai-gpt-56-luna,xhigh,d3fdf8fcb8e7
1m,B csls,100,17,15,summarization,0.6,44513.0,11128.0,100.0,9204.0,9967.0,7074.0,openai-gpt-56-luna,xhigh,openai-gpt-56-luna,xhigh,d3fdf8fcb8e7
1m,B csls,100,17,16,temporal_reasoning,1.0,58483.0,14621.0,100.0,241.0,13661.0,369.0,openai-gpt-56-luna,xhigh,openai-gpt-56-luna,xhigh,d3fdf8fcb8e7
1m,B csls,100,17,17,temporal_reasoning,1.0,58032.0,14508.0,100.0,148.0,13073.0,178.0,openai-gpt-56-luna,xhigh,openai-gpt-56-luna,xhigh,d3fdf8fcb8e7
1m,B csls,100,18,0,abstention,0.0,33130.0,8283.0,100.0,1273.0,7813.0,602.0,openai-gpt-56-luna,xhigh,openai-gpt-56-luna,xhigh,d3fdf8fcb8e7
1m,B csls,100,18,1,abstention,1.0,32683.0,8171.0,100.0,56.0,8139.0,394.0,openai-gpt-56-luna,xhigh,openai-gpt-56-luna,xhigh,d3fdf8fcb8e7
1m,B csls,100,18,2,contradiction_resolution,1.0,44834.0,11209.0,100.0,304.0,9864.0,587.0,openai-gpt-56-luna,xhigh,openai-gpt-56-luna,xhigh,d3fdf8fcb8e7
1m,B csls,100,18,3,contradiction_resolution,0.75,32470.0,8118.0,100.0,256.0,7651.0,379.0,openai-gpt-56-luna,xhigh,openai-gpt-56-luna,xhigh,d3fdf8fcb8e7
1m,B csls,100,18,4,information_extraction,1.0,42349.0,10587.0,100.0,126.0,9396.0,272.0,openai-gpt-56-luna,xhigh,openai-gpt-56-luna,xhigh,d3fdf8fcb8e7
1m,B csls,100,18,5,information_extraction,0.5,43004.0,10751.0,100.0,148.0,9901.0,223.0,openai-gpt-56-luna,xhigh,openai-gpt-56-luna,xhigh,d3fdf8fcb8e7
1m,B csls,100,18,6,instruction_following,0.3333,43027.0,10757.0,100.0,88.0,10304.0,202.0,openai-gpt-56-luna,xhigh,openai-gpt-56-luna,xhigh,d3fdf8fcb8e7
1m,B csls,100,18,7,instruction_following,1.0,34606.0,8652.0,100.0,95.0,8421.0,172.0,openai-gpt-56-luna,xhigh,openai-gpt-56-luna,xhigh,d3fdf8fcb8e7
1m,B csls,100,18,8,knowledge_update,0.5,50542.0,12636.0,100.0,164.0,11823.0,513.0,openai-gpt-56-luna,xhigh,openai-gpt-56-luna,xhigh,d3fdf8fcb8e7
1m,B csls,100,18,9,knowledge_update,1.0,40821.0,10205.0,100.0,137.0,9312.0,238.0,openai-gpt-56-luna,xhigh,openai-gpt-56-luna,xhigh,d3fdf8fcb8e7
1m,B csls,100,18,10,multi_session_reasoning,1.0,42701.0,10675.0,100.0,280.0,10090.0,477.0,openai-gpt-56-luna,xhigh,openai-gpt-56-luna,xhigh,d3fdf8fcb8e7
1m,B csls,100,18,11,multi_session_reasoning,0.6667,46966.0,11742.0,100.0,5722.0,10127.0,3834.0,openai-gpt-56-luna,xhigh,openai-gpt-56-luna,xhigh,d3fdf8fcb8e7
1m,B csls,100,18,12,preference_following,0.75,46456.0,11614.0,100.0,584.0,10445.0,648.0,openai-gpt-56-luna,xhigh,openai-gpt-56-luna,xhigh,d3fdf8fcb8e7
1m,B csls,100,18,13,preference_following,1.0,40971.0,10243.0,100.0,2855.0,9135.0,1644.0,openai-gpt-56-luna,xhigh,openai-gpt-56-luna,xhigh,d3fdf8fcb8e7
1m,B csls,100,18,14,summarization,0.625,39821.0,9955.0,100.0,26346.0,8863.0,10041.0,openai-gpt-56-luna,xhigh,openai-gpt-56-luna,xhigh,d3fdf8fcb8e7
1m,B csls,100,18,15,summarization,1.0,42754.0,10689.0,100.0,2291.0,9679.0,1491.0,openai-gpt-56-luna,xhigh,openai-gpt-56-luna,xhigh,d3fdf8fcb8e7
1m,B csls,100,18,16,temporal_reasoning,1.0,51219.0,12805.0,100.0,189.0,11262.0,147.0,openai-gpt-56-luna,xhigh,openai-gpt-56-luna,xhigh,d3fdf8fcb8e7
1m,B csls,100,18,17,temporal_reasoning,0.5,44577.0,11144.0,100.0,107.0,9784.0,197.0,openai-gpt-56-luna,xhigh,openai-gpt-56-luna,xhigh,d3fdf8fcb8e7
1m,B csls,100,19,0,abstention,0.5,36470.0,9118.0,100.0,1498.0,8991.0,813.0,openai-gpt-56-luna,xhigh,openai-gpt-56-luna,xhigh,d3fdf8fcb8e7
1m,B csls,100,19,1,abstention,1.0,37629.0,9407.0,100.0,56.0,9038.0,82.0,openai-gpt-56-luna,xhigh,openai-gpt-56-luna,xhigh,d3fdf8fcb8e7
1m,B csls,100,19,2,contradiction_resolution,0.875,42141.0,10535.0,100.0,509.0,9485.0,629.0,openai-gpt-56-luna,xhigh,openai-gpt-56-luna,xhigh,d3fdf8fcb8e7
1m,B csls,100,19,3,contradiction_resolution,0.5,44400.0,11100.0,100.0,293.0,9795.0,527.0,openai-gpt-56-luna,xhigh,openai-gpt-56-luna,xhigh,d3fdf8fcb8e7
1m,B csls,100,19,4,information_extraction,1.0,57174.0,14294.0,100.0,77.0,12579.0,368.0,openai-gpt-56-luna,xhigh,openai-gpt-56-luna,xhigh,d3fdf8fcb8e7
1m,B csls,100,19,5,information_extraction,0.9286,49063.0,12266.0,100.0,1756.0,11373.0,886.0,openai-gpt-56-luna,xhigh,openai-gpt-56-luna,xhigh,d3fdf8fcb8e7
1m,B csls,100,19,6,instruction_following,1.0,48172.0,12043.0,100.0,2586.0,10519.0,1029.0,openai-gpt-56-luna,xhigh,openai-gpt-56-luna,xhigh,d3fdf8fcb8e7
1m,B csls,100,19,7,instruction_following,1.0,30246.0,7562.0,100.0,801.0,7196.0,690.0,openai-gpt-56-luna,xhigh,openai-gpt-56-luna,xhigh,d3fdf8fcb8e7
1m,B csls,100,19,8,knowledge_update,1.0,62267.0,15567.0,100.0,173.0,13892.0,329.0,openai-gpt-56-luna,xhigh,openai-gpt-56-luna,xhigh,d3fdf8fcb8e7
1m,B csls,100,19,9,knowledge_update,1.0,49070.0,12268.0,100.0,139.0,11272.0,180.0,openai-gpt-56-luna,xhigh,openai-gpt-56-luna,xhigh,d3fdf8fcb8e7
1m,B csls,100,19,10,multi_session_reasoning,0.625,34936.0,8734.0,100.0,488.0,8004.0,1662.0,openai-gpt-56-luna,xhigh,openai-gpt-56-luna,xhigh,d3fdf8fcb8e7
1m,B csls,100,19,11,multi_session_reasoning,0.5,49940.0,12485.0,100.0,175.0,11392.0,373.0,openai-gpt-56-luna,xhigh,openai-gpt-56-luna,xhigh,d3fdf8fcb8e7
1m,B csls,100,19,12,preference_following,1.0,40328.0,10082.0,100.0,4733.0,8982.0,2159.0,openai-gpt-56-luna,xhigh,openai-gpt-56-luna,xhigh,d3fdf8fcb8e7
1m,B csls,100,19,13,preference_following,1.0,29912.0,7478.0,100.0,3071.0,7416.0,3681.0,openai-gpt-56-luna,xhigh,openai-gpt-56-luna,xhigh,d3fdf8fcb8e7
1m,B csls,100,19,14,summarization,0.7857,54214.0,13554.0,100.0,23883.0,11892.0,13530.0,openai-gpt-56-luna,xhigh,openai-gpt-56-luna,xhigh,d3fdf8fcb8e7
1m,B csls,100,19,15,summarization,0.9167,38647.0,9662.0,100.0,3156.0,9047.0,1625.0,openai-gpt-56-luna,xhigh,openai-gpt-56-luna,xhigh,d3fdf8fcb8e7
1m,B csls,100,19,16,temporal_reasoning,0.25,33539.0,8385.0,100.0,103.0,8801.0,548.0,openai-gpt-56-luna,xhigh,openai-gpt-56-luna,xhigh,d3fdf8fcb8e7
1m,B csls,100,19,17,temporal_reasoning,0.5,33548.0,8387.0,100.0,251.0,8404.0,588.0,openai-gpt-56-luna,xhigh,openai-gpt-56-luna,xhigh,d3fdf8fcb8e7
1m,B csls,100,2,0,abstention,0.0,50642.0,12661.0,100.0,1118.0,11607.0,752.0,openai-gpt-56-luna,xhigh,openai-gpt-56-luna,xhigh,d3fdf8fcb8e7
1m,B csls,100,2,1,abstention,1.0,43647.0,10912.0,100.0,56.0,10275.0,532.0,openai-gpt-56-luna,xhigh,openai-gpt-56-luna,xhigh,d3fdf8fcb8e7
1m,B csls,100,2,2,contradiction_resolution,0.0,54218.0,13555.0,100.0,56.0,12316.0,411.0,openai-gpt-56-luna,xhigh,openai-gpt-56-luna,xhigh,d3fdf8fcb8e7
1m,B csls,100,2,3,contradiction_resolution,0.5,46912.0,11728.0,100.0,224.0,10766.0,186.0,openai-gpt-56-luna,xhigh,openai-gpt-56-luna,xhigh,d3fdf8fcb8e7
1m,B csls,100,2,4,information_extraction,1.0,44306.0,11077.0,100.0,149.0,10245.0,151.0,openai-gpt-56-luna,xhigh,openai-gpt-56-luna,xhigh,d3fdf8fcb8e7
1m,B csls,100,2,5,information_extraction,0.25,48006.0,12002.0,100.0,1123.0,11092.0,741.0,openai-gpt-56-luna,xhigh,openai-gpt-56-luna,xhigh,d3fdf8fcb8e7
1m,B csls,100,2,6,instruction_following,0.5,41641.0,10410.0,100.0,1690.0,9650.0,2471.0,openai-gpt-56-luna,xhigh,openai-gpt-56-luna,xhigh,d3fdf8fcb8e7
1m,B csls,100,2,7,instruction_following,1.0,50800.0,12700.0,100.0,1488.0,11211.0,828.0,openai-gpt-56-luna,xhigh,openai-gpt-56-luna,xhigh,d3fdf8fcb8e7
1m,B csls,100,2,8,knowledge_update,1.0,46345.0,11586.0,100.0,315.0,10210.0,376.0,openai-gpt-56-luna,xhigh,openai-gpt-56-luna,xhigh,d3fdf8fcb8e7
1m,B csls,100,2,9,knowledge_update,1.0,45364.0,11341.0,100.0,101.0,10397.0,112.0,openai-gpt-56-luna,xhigh,openai-gpt-56-luna,xhigh,d3fdf8fcb8e7
1m,B csls,100,2,10,multi_session_reasoning,1.0,55110.0,13778.0,100.0,5582.0,11819.0,1591.0,openai-gpt-56-luna,xhigh,openai-gpt-56-luna,xhigh,d3fdf8fcb8e7
1m,B csls,100,2,11,multi_session_reasoning,1.0,52833.0,13208.0,100.0,9897.0,11408.0,7513.0,openai-gpt-56-luna,xhigh,openai-gpt-56-luna,xhigh,d3fdf8fcb8e7
1m,B csls,100,2,12,preference_following,1.0,38323.0,9581.0,100.0,9140.0,9099.0,7504.0,openai-gpt-56-luna,xhigh,openai-gpt-56-luna,xhigh,d3fdf8fcb8e7
1m,B csls,100,2,13,preference_following,0.6667,44980.0,11245.0,100.0,8568.0,10106.0,9233.0,openai-gpt-56-luna,xhigh,openai-gpt-56-luna,xhigh,d3fdf8fcb8e7
1m,B csls,100,2,14,summarization,0.5714,53159.0,13290.0,100.0,24214.0,11354.0,7022.0,openai-gpt-56-luna,xhigh,openai-gpt-56-luna,xhigh,d3fdf8fcb8e7
1m,B csls,100,2,15,summarization,0.75,57810.0,14453.0,100.0,28271.0,12311.0,14826.0,openai-gpt-56-luna,xhigh,openai-gpt-56-luna,xhigh,d3fdf8fcb8e7
1m,B csls,100,2,16,temporal_reasoning,1.0,46931.0,11733.0,100.0,118.0,11004.0,171.0,openai-gpt-56-luna,xhigh,openai-gpt-56-luna,xhigh,d3fdf8fcb8e7
1m,B csls,100,2,17,temporal_reasoning,1.0,47148.0,11787.0,100.0,51.0,11075.0,76.0,openai-gpt-56-luna,xhigh,openai-gpt-56-luna,xhigh,d3fdf8fcb8e7
1m,B csls,100,20,0,abstention,1.0,50833.0,12708.0,100.0,56.0,11603.0,98.0,openai-gpt-56-luna,xhigh,openai-gpt-56-luna,xhigh,d3fdf8fcb8e7
1m,B csls,100,20,1,abstention,1.0,25850.0,6463.0,100.0,56.0,6771.0,149.0,openai-gpt-56-luna,xhigh,openai-gpt-56-luna,xhigh,d3fdf8fcb8e7
1m,B csls,100,20,2,contradiction_resolution,1.0,40238.0,10060.0,100.0,428.0,9500.0,456.0,openai-gpt-56-luna,xhigh,openai-gpt-56-luna,xhigh,d3fdf8fcb8e7
1m,B csls,100,20,3,contradiction_resolution,0.625,52253.0,13063.0,100.0,281.0,11348.0,459.0,openai-gpt-56-luna,xhigh,openai-gpt-56-luna,xhigh,d3fdf8fcb8e7
1m,B csls,100,20,4,information_extraction,0.0,53355.0,13339.0,100.0,81.0,13367.0,424.0,openai-gpt-56-luna,xhigh,openai-gpt-56-luna,xhigh,d3fdf8fcb8e7
1m,B csls,100,20,5,information_extraction,0.8333,49667.0,12417.0,100.0,6291.0,11361.0,9191.0,openai-gpt-56-luna,xhigh,openai-gpt-56-luna,xhigh,d3fdf8fcb8e7
1m,B csls,100,20,6,instruction_following,1.0,42997.0,10749.0,100.0,2952.0,10115.0,2194.0,openai-gpt-56-luna,xhigh,openai-gpt-56-luna,xhigh,d3fdf8fcb8e7
1m,B csls,100,20,7,instruction_following,1.0,39201.0,9800.0,100.0,1563.0,9162.0,761.0,openai-gpt-56-luna,xhigh,openai-gpt-56-luna,xhigh,d3fdf8fcb8e7
1m,B csls,100,20,8,knowledge_update,1.0,49746.0,12437.0,100.0,164.0,11400.0,42.0,openai-gpt-56-luna,xhigh,openai-gpt-56-luna,xhigh,d3fdf8fcb8e7
1m,B csls,100,20,9,knowledge_update,1.0,38498.0,9625.0,100.0,141.0,9124.0,201.0,openai-gpt-56-luna,xhigh,openai-gpt-56-luna,xhigh,d3fdf8fcb8e7
1m,B csls,100,20,10,multi_session_reasoning,1.0,40540.0,10135.0,100.0,256.0,9906.0,339.0,openai-gpt-56-luna,xhigh,openai-gpt-56-luna,xhigh,d3fdf8fcb8e7
1m,B csls,100,20,11,multi_session_reasoning,0.375,58369.0,14592.0,100.0,1290.0,13439.0,6022.0,openai-gpt-56-luna,xhigh,openai-gpt-56-luna,xhigh,d3fdf8fcb8e7
1m,B csls,100,20,12,preference_following,1.0,37138.0,9285.0,100.0,4576.0,8474.0,1453.0,openai-gpt-56-luna,xhigh,openai-gpt-56-luna,xhigh,d3fdf8fcb8e7
1m,B csls,100,20,13,preference_following,1.0,35875.0,8969.0,100.0,1479.0,8784.0,847.0,openai-gpt-56-luna,xhigh,openai-gpt-56-luna,xhigh,d3fdf8fcb8e7
1m,B csls,100,20,14,summarization,0.5,52495.0,13124.0,100.0,14596.0,11866.0,10575.0,openai-gpt-56-luna,xhigh,openai-gpt-56-luna,xhigh,d3fdf8fcb8e7
1m,B csls,100,20,15,summarization,1.0,56159.0,14040.0,100.0,3932.0,13054.0,2880.0,openai-gpt-56-luna,xhigh,openai-gpt-56-luna,xhigh,d3fdf8fcb8e7
1m,B csls,100,20,16,temporal_reasoning,1.0,50722.0,12681.0,100.0,169.0,11135.0,237.0,openai-gpt-56-luna,xhigh,openai-gpt-56-luna,xhigh,d3fdf8fcb8e7
1m,B csls,100,20,17,temporal_reasoning,1.0,66485.0,16621.0,100.0,150.0,14833.0,154.0,openai-gpt-56-luna,xhigh,openai-gpt-56-luna,xhigh,d3fdf8fcb8e7
1m,B csls,100,21,0,abstention,0.0,31020.0,7755.0,100.0,1263.0,7639.0,650.0,openai-gpt-56-luna,xhigh,openai-gpt-56-luna,xhigh,d3fdf8fcb8e7
1m,B csls,100,21,1,abstention,0.0,47027.0,11757.0,100.0,2168.0,11091.0,926.0,openai-gpt-56-luna,xhigh,openai-gpt-56-luna,xhigh,d3fdf8fcb8e7
1m,B csls,100,21,2,contradiction_resolution,0.5,37684.0,9421.0,100.0,569.0,8828.0,682.0,openai-gpt-56-luna,xhigh,openai-gpt-56-luna,xhigh,d3fdf8fcb8e7
1m,B csls,100,21,3,contradiction_resolution,0.5,39937.0,9984.0,100.0,244.0,9456.0,558.0,openai-gpt-56-luna,xhigh,openai-gpt-56-luna,xhigh,d3fdf8fcb8e7
1m,B csls,100,21,4,information_extraction,1.0,55815.0,13954.0,100.0,99.0,12449.0,174.0,openai-gpt-56-luna,xhigh,openai-gpt-56-luna,xhigh,d3fdf8fcb8e7
1m,B csls,100,21,5,information_extraction,0.8125,47488.0,11872.0,100.0,1239.0,10923.0,717.0,openai-gpt-56-luna,xhigh,openai-gpt-56-luna,xhigh,d3fdf8fcb8e7
1m,B csls,100,21,6,instruction_following,1.0,48338.0,12085.0,100.0,6097.0,10751.0,5610.0,openai-gpt-56-luna,xhigh,openai-gpt-56-luna,xhigh,d3fdf8fcb8e7
1m,B csls,100,21,7,instruction_following,1.0,35655.0,8914.0,100.0,2578.0,8582.0,1077.0,openai-gpt-56-luna,xhigh,openai-gpt-56-luna,xhigh,d3fdf8fcb8e7
1m,B csls,100,21,8,knowledge_update,1.0,46375.0,11594.0,100.0,252.0,10922.0,305.0,openai-gpt-56-luna,xhigh,openai-gpt-56-luna,xhigh,d3fdf8fcb8e7
1m,B csls,100,21,9,knowledge_update,1.0,38514.0,9629.0,100.0,115.0,9115.0,551.0,openai-gpt-56-luna,xhigh,openai-gpt-56-luna,xhigh,d3fdf8fcb8e7
1m,B csls,100,21,10,multi_session_reasoning,1.0,45821.0,11455.0,100.0,300.0,11010.0,604.0,openai-gpt-56-luna,xhigh,openai-gpt-56-luna,xhigh,d3fdf8fcb8e7
1m,B csls,100,21,11,multi_session_reasoning,0.9286,57392.0,14348.0,100.0,4626.0,12906.0,4640.0,openai-gpt-56-luna,xhigh,openai-gpt-56-luna,xhigh,d3fdf8fcb8e7
1m,B csls,100,21,12,preference_following,0.625,45799.0,11450.0,100.0,4830.0,10327.0,2005.0,openai-gpt-56-luna,xhigh,openai-gpt-56-luna,xhigh,d3fdf8fcb8e7
1m,B csls,100,21,13,preference_following,0.8333,48584.0,12146.0,100.0,2913.0,11142.0,1695.0,openai-gpt-56-luna,xhigh,openai-gpt-56-luna,xhigh,d3fdf8fcb8e7
1m,B csls,100,21,14,summarization,0.5556,61261.0,15315.0,100.0,19443.0,13413.0,12746.0,openai-gpt-56-luna,xhigh,openai-gpt-56-luna,xhigh,d3fdf8fcb8e7
1m,B csls,100,21,15,summarization,0.6,39965.0,9991.0,100.0,3389.0,9128.0,3029.0,openai-gpt-56-luna,xhigh,openai-gpt-56-luna,xhigh,d3fdf8fcb8e7
1m,B csls,100,21,16,temporal_reasoning,1.0,51318.0,12830.0,100.0,140.0,11895.0,149.0,openai-gpt-56-luna,xhigh,openai-gpt-56-luna,xhigh,d3fdf8fcb8e7
1m,B csls,100,21,17,temporal_reasoning,1.0,46873.0,11718.0,100.0,146.0,11151.0,174.0,openai-gpt-56-luna,xhigh,openai-gpt-56-luna,xhigh,d3fdf8fcb8e7
1m,B csls,100,22,0,abstention,1.0,40869.0,10217.0,100.0,56.0,9389.0,103.0,openai-gpt-56-luna,xhigh,openai-gpt-56-luna,xhigh,d3fdf8fcb8e7
1m,B csls,100,22,1,abstention,0.0,41262.0,10316.0,100.0,573.0,9850.0,343.0,openai-gpt-56-luna,xhigh,openai-gpt-56-luna,xhigh,d3fdf8fcb8e7
1m,B csls,100,22,2,contradiction_resolution,0.875,53279.0,13320.0,100.0,229.0,11835.0,471.0,openai-gpt-56-luna,xhigh,openai-gpt-56-luna,xhigh,d3fdf8fcb8e7
1m,B csls,100,22,3,contradiction_resolution,1.0,39634.0,9909.0,100.0,434.0,9120.0,461.0,openai-gpt-56-luna,xhigh,openai-gpt-56-luna,xhigh,d3fdf8fcb8e7
1m,B csls,100,22,4,information_extraction,0.0,28538.0,7135.0,100.0,56.0,7216.0,87.0,openai-gpt-56-luna,xhigh,openai-gpt-56-luna,xhigh,d3fdf8fcb8e7
1m,B csls,100,22,5,information_extraction,0.0,46795.0,11699.0,100.0,1285.0,10751.0,1805.0,openai-gpt-56-luna,xhigh,openai-gpt-56-luna,xhigh,d3fdf8fcb8e7
1m,B csls,100,22,6,instruction_following,1.0,38952.0,9738.0,100.0,1982.0,9273.0,1831.0,openai-gpt-56-luna,xhigh,openai-gpt-56-luna,xhigh,d3fdf8fcb8e7
1m,B csls,100,22,7,instruction_following,1.0,42079.0,10520.0,100.0,809.0,10018.0,1713.0,openai-gpt-56-luna,xhigh,openai-gpt-56-luna,xhigh,d3fdf8fcb8e7
1m,B csls,100,22,8,knowledge_update,1.0,39313.0,9828.0,100.0,151.0,9874.0,321.0,openai-gpt-56-luna,xhigh,openai-gpt-56-luna,xhigh,d3fdf8fcb8e7
1m,B csls,100,22,9,knowledge_update,1.0,43492.0,10873.0,100.0,502.0,10395.0,642.0,openai-gpt-56-luna,xhigh,openai-gpt-56-luna,xhigh,d3fdf8fcb8e7
1m,B csls,100,22,10,multi_session_reasoning,1.0,38503.0,9626.0,100.0,103.0,9097.0,1018.0,openai-gpt-56-luna,xhigh,openai-gpt-56-luna,xhigh,d3fdf8fcb8e7
1m,B csls,100,22,11,multi_session_reasoning,0.7,45739.0,11435.0,100.0,6808.0,10383.0,9836.0,openai-gpt-56-luna,xhigh,openai-gpt-56-luna,xhigh,d3fdf8fcb8e7
1m,B csls,100,22,12,preference_following,0.6667,34580.0,8645.0,100.0,2415.0,8203.0,1069.0,openai-gpt-56-luna,xhigh,openai-gpt-56-luna,xhigh,d3fdf8fcb8e7
1m,B csls,100,22,13,preference_following,1.0,34098.0,8525.0,100.0,1480.0,8065.0,831.0,openai-gpt-56-luna,xhigh,openai-gpt-56-luna,xhigh,d3fdf8fcb8e7
1m,B csls,100,22,14,summarization,1.0,44649.0,11162.0,100.0,11177.0,10385.0,8589.0,openai-gpt-56-luna,xhigh,openai-gpt-56-luna,xhigh,d3fdf8fcb8e7
1m,B csls,100,22,15,summarization,0.9,46612.0,11653.0,100.0,7716.0,10444.0,4657.0,openai-gpt-56-luna,xhigh,openai-gpt-56-luna,xhigh,d3fdf8fcb8e7
1m,B csls,100,22,16,temporal_reasoning,0.25,42751.0,10688.0,100.0,114.0,10692.0,322.0,openai-gpt-56-luna,xhigh,openai-gpt-56-luna,xhigh,d3fdf8fcb8e7
1m,B csls,100,22,17,temporal_reasoning,1.0,41583.0,10396.0,100.0,47.0,9737.0,111.0,openai-gpt-56-luna,xhigh,openai-gpt-56-luna,xhigh,d3fdf8fcb8e7
1m,B csls,100,23,0,abstention,1.0,49177.0,12294.0,100.0,56.0,12179.0,532.0,openai-gpt-56-luna,xhigh,openai-gpt-56-luna,xhigh,d3fdf8fcb8e7
1m,B csls,100,23,1,abstention,1.0,44690.0,11173.0,100.0,56.0,10892.0,347.0,openai-gpt-56-luna,xhigh,openai-gpt-56-luna,xhigh,d3fdf8fcb8e7
1m,B csls,100,23,2,contradiction_resolution,0.875,33326.0,8332.0,100.0,405.0,8703.0,442.0,openai-gpt-56-luna,xhigh,openai-gpt-56-luna,xhigh,d3fdf8fcb8e7
1m,B csls,100,23,3,contradiction_resolution,1.0,33116.0,8279.0,100.0,305.0,7795.0,587.0,openai-gpt-56-luna,xhigh,openai-gpt-56-luna,xhigh,d3fdf8fcb8e7
1m,B csls,100,23,4,information_extraction,1.0,27994.0,6999.0,100.0,64.0,6942.0,85.0,openai-gpt-56-luna,xhigh,openai-gpt-56-luna,xhigh,d3fdf8fcb8e7
1m,B csls,100,23,5,information_extraction,0.8571,49328.0,12332.0,100.0,1377.0,11606.0,817.0,openai-gpt-56-luna,xhigh,openai-gpt-56-luna,xhigh,d3fdf8fcb8e7
1m,B csls,100,23,6,instruction_following,1.0,37483.0,9371.0,100.0,3613.0,8913.0,2306.0,openai-gpt-56-luna,xhigh,openai-gpt-56-luna,xhigh,d3fdf8fcb8e7
1m,B csls,100,23,7,instruction_following,0.8333,49991.0,12498.0,100.0,1517.0,11399.0,865.0,openai-gpt-56-luna,xhigh,openai-gpt-56-luna,xhigh,d3fdf8fcb8e7
1m,B csls,100,23,8,knowledge_update,1.0,44840.0,11210.0,100.0,55.0,10244.0,112.0,openai-gpt-56-luna,xhigh,openai-gpt-56-luna,xhigh,d3fdf8fcb8e7
1m,B csls,100,23,9,knowledge_update,1.0,38769.0,9692.0,100.0,88.0,9335.0,77.0,openai-gpt-56-luna,xhigh,openai-gpt-56-luna,xhigh,d3fdf8fcb8e7
1m,B csls,100,23,10,multi_session_reasoning,0.875,43450.0,10863.0,100.0,737.0,10896.0,491.0,openai-gpt-56-luna,xhigh,openai-gpt-56-luna,xhigh,d3fdf8fcb8e7
1m,B csls,100,23,11,multi_session_reasoning,1.0,40757.0,10189.0,100.0,2283.0,9623.0,955.0,openai-gpt-56-luna,xhigh,openai-gpt-56-luna,xhigh,d3fdf8fcb8e7
1m,B csls,100,23,12,preference_following,0.75,47580.0,11895.0,100.0,3039.0,10977.0,2236.0,openai-gpt-56-luna,xhigh,openai-gpt-56-luna,xhigh,d3fdf8fcb8e7
